,ppg_time,ppg_sig
11311,56.555,59.17120470403032
11312,56.56,56.71008201816507
11313,56.565,53.85503080735614
11314,56.57,50.59139583334018
11315,56.575,46.90903658804326
11316,56.58,42.803023529811995
11317,56.585,38.27428389674633
11318,56.59,33.330148380713695
11319,56.595,27.98475003484353
11320,56.6,22.259227577870494
11321,56.605000000000004,16.181686209600343
11322,56.61,9.786885636914722
11323,56.615,3.115665672658761
11324,56.620000000000005,-3.785836640558293
11325,56.625,-10.867109211649039
11326,56.63,-18.074271249208422
11327,56.635,-25.351124580328076
11328,56.64,-32.640212614062555
11329,56.645,-39.883846709199666
11330,56.65,-47.02506507729006
11331,56.655,-54.00850457608679
11332,56.660000000000004,-60.78118490952353
11333,56.665,-67.29321946492999
11334,56.67,-73.49846762495419
11335,56.675000000000004,-79.3551259473902
11336,56.68,-84.82623025955992
11337,56.685,-89.88002609899195
11338,56.69,-94.49017220429211
11339,56.695,-98.63576744758348
11340,56.7,-102.30122350408318
11341,56.705,-105.47603094722564
11342,56.71,-108.15447654651591
11343,56.715,-110.33536114625343
11344,56.72,-112.02174354579618
11345,56.725,-113.22070525619526
11346,56.730000000000004,-113.94310682171822
11347,56.735,-114.2032995122074
11348,56.74,-114.01876884231416
11349,56.745000000000005,-113.40971107041065
11350,56.75,-112.39856813917766
11351,56.755,-111.00955837003168
11352,56.76,-109.26823308882362
11353,56.765,-107.20106938760075
11354,56.77,-104.83509585091481
11355,56.775,-102.19755593081733
11356,56.78,-99.3156321628736
11357,56.785000000000004,-96.2162581324141
11358,56.79,-92.9260246885607
11359,56.795,-89.47115745774352
11360,56.800000000000004,-85.87752439780701
11361,56.805,-82.1706338638199
11362,56.81,-78.37560167383774
11363,56.815,-74.5170874526073
11364,56.82,-70.61921081194055
11365,56.825,-66.70545037627838
11366,56.83,-62.79851447965946
11367,56.835,-58.92016980484771
11368,56.84,-55.09102825139187
11369,56.845,-51.33031118388423
11370,56.85,-47.655620292378764
11371,56.855000000000004,-44.082740972049336
11372,56.86,-40.62549108010874
11373,56.865,-37.29561284402901
11374,56.870000000000005,-34.10269669230915
11375,56.875,-31.054127294384475
11376,56.88,-28.155051577879743
11377,56.885,-25.408377687349272
11378,56.89,-22.81481504274597
11379,56.895,-20.372958988611373
11380,56.9,-18.079418121519303
11381,56.905,-15.928985364561584
11382,56.910000000000004,-13.91485838444343
11383,56.915,-12.028907534041474
11384,56.92,-10.261969632143394
11385,56.925000000000004,-8.604130131838737
11386,56.93,-7.04496203712105
11387,56.935,-5.573717757243151
11388,56.94,-4.179499873260438
11389,56.945,-2.851444339016205
11390,56.95,-1.578929183728658
11391,56.955,-0.3517903716597247
11392,56.96,0.8394922158683255
11393,56.965,2.0036700344498404
11394,56.97,3.148671020330705
11395,56.975,4.281600894569797
11396,56.980000000000004,5.408776751327592
11397,56.985,6.535772155151991
11398,56.99,7.667464655939163
11399,56.995000000000005,8.808090218567942
11400,57.0,9.961316278889496
11401,57.005,11.130340881833218
11402,57.01,12.318013499434548
11403,57.015,13.526962049984801
11404,57.02,14.759703703731502
11405,57.025,16.01871444102897
11406,57.03,17.306439166872
11407,57.035000000000004,18.625244628628334
11408,57.04,19.977341019131035
11409,57.045,21.36470550361382
11410,57.050000000000004,22.789024717799816
11411,57.055,24.251646696463386
11412,57.06,25.753517209938984
11413,57.065,27.295084238746412
11414,57.07,28.876182743898106
11415,57.075,30.495939781446957
11416,57.08,32.15274442088777
11417,57.085,33.84430092778178
11418,57.09,35.56774597267426
11419,57.095,37.31978967810894
11420,57.1,39.09684668377352
11421,57.105000000000004,40.895144396947096
11422,57.11,42.710813362351686
11423,57.115,44.53997052601096
11424,57.120000000000005,46.37880133857
11425,57.125,48.22363938802558
11426,57.13,50.07104297985493
11427,57.135,51.9178779444518
11428,57.14,53.761420264987365
11429,57.145,55.599477701406926
11430,57.15,57.43050774314811
11431,57.155,59.25370344624845
11432,57.160000000000004,61.06903110686469
11433,57.165,62.877214802564175
11434,57.17,64.67966260316679
11435,57.175000000000004,66.47832872456235
11436,57.18,68.2755181695944
11437,57.185,70.07366212556221
11438,57.19,71.87510480062213
11439,57.195,73.6819299486861
11440,57.2,75.49582400875443
11441,57.205,77.31794525971738
11442,57.21,79.14876210773846
11443,57.215,80.98783898298599
11444,57.22,82.83357423635533
11445,57.225,84.68291771291331
11446,57.230000000000004,86.53110632584914
11447,57.235,88.37144916992642
11448,57.24,90.19517156705747
11449,57.245000000000005,91.991301455505
11450,57.25,93.74657003760852
11451,57.255,95.44531097191707
11452,57.26,97.06936531322127
11453,57.265,98.59801158715739
11454,57.27,100.00794024317713
11455,57.275,101.27329383349068
11456,57.28,102.36580180131146
11457,57.285000000000004,103.25503963962343
11458,57.29,103.90883011525739
11459,57.295,104.2937853153079
11460,57.300000000000004,104.37596851826794
11461,57.305,104.12163723827824
11462,57.31,103.49802078814594
11463,57.315,102.47409563592375
11464,57.32,101.02134440006213
11465,57.325,99.11449904619265
11466,57.33,96.7322574884628
11467,57.335,93.85793173940448
11468,57.34,90.4799690061193
11469,57.345,86.59231176586519
11470,57.35,82.19461049618029
11471,57.355000000000004,77.2923284368984
11472,57.36,71.89676598100313
11473,57.365,66.02500846094908
11474,57.370000000000005,59.69979198013083
11475,57.375,52.94928726796796
11476,57.38,45.80680334718241
11477,57.385,38.310402472879986
11478,57.39,30.502410409979817
11479,57.395,22.428820314923605
11480,57.4,14.138615730888747
11481,57.405,5.68305110439206
11482,57.410000000000004,-2.885082493737735
11483,57.415,-11.512196225986141
11484,57.42,-20.144643582933767
11485,57.425000000000004,-28.72945284099529
11486,57.43,-37.21503208429798
11487,57.435,-45.55181762711715
11488,57.44,-53.69283402165582
11489,57.445,-61.59414105087392
11490,57.45,-69.21515986597326
11491,57.455,-76.51889220647011
11492,57.46,-83.4720653568214
11493,57.465,-90.04524083752838
11494,57.47,-96.21290899454371
11495,57.475,-101.95356025621322
11496,57.480000000000004,-107.24970049863514
11497,57.485,-112.0877842345325
11498,57.49,-116.45806783016303
11499,57.495000000000005,-120.35440663836432
11500,57.5,-123.77401822508637
11501,57.505,-126.71721890698787
11502,57.51,-129.18713293521694
11503,57.515,-131.18938186168384
11504,57.52,-132.73177673837915
11505,57.525,-133.82404213116533
11506,57.53,-134.47759331534166
11507,57.535000000000004,-134.7053736663836
11508,57.54,-134.52174597691643
11509,57.545,-133.94242170124465
11510,57.550000000000004,-132.98440683504995
11511,57.555,-131.66594366178347
11512,57.56,-130.00643338991236
11513,57.565,-128.02633257315074
11514,57.57,-125.74702290033298
11515,57.575,-123.19065829441121
11516,57.58,-120.37999585315286
11517,57.585,-117.33821838046444
11518,57.59,-114.08875534292623
11519,57.595,-110.65510661100355
11520,57.6,-107.06067322375034
11521,57.605000000000004,-103.32860384683201
11522,57.61,-99.48166881911978
11523,57.615,-95.54216795161712
11524,57.620000000000005,-91.53186577646787
11525,57.625,-87.47193892428103
11526,57.63,-83.3829196182316
11527,57.635,-79.28462319438782
11528,57.64,-75.19605224416114
11529,57.645,-71.13527569776022
11530,57.65,-67.11928838287186
11531,57.655,-63.16386273385793
11532,57.660000000000004,-59.28340555281896
11533,57.665,-55.49082809698919
11534,57.67,-51.79743158822556
11535,57.675000000000004,-48.212809072967424
11536,57.68,-44.7447708772565
11537,57.685,-41.39930948579604
11538,57.69,-38.180620774967124
11539,57.695,-35.09118732613894
11540,57.7,-32.13191309888552
11541,57.705,-29.30228894170992
11542,57.71,-26.6005681567139
11543,57.715,-24.023933875086556
11544,57.72,-21.568640859686553
11545,57.725,-19.23011728277008
11546,57.730000000000004,-17.00302314606004
11547,57.735,-14.881280589190233
11548,57.74,-12.858106947408752
11549,57.745000000000005,-10.926082691625775
11550,57.75,-9.077272862398711
11551,57.755,-7.303401882614987
11552,57.76,-5.596066068951538
11553,57.765,-3.9469581912255665
11554,57.77,-2.3480750479788948
11555,57.775,-0.7918844843012556
11556,57.78,0.7285570982268024
11557,57.785000000000004,2.219527687348778
11558,57.79,3.686583543021212
11559,57.795,5.13450819556695
11560,57.800000000000004,6.567262228917823
11561,57.805,7.987936360677208
11562,57.81,9.398709752233229
11563,57.815,10.800816337392526
11564,57.82,12.194531128396754
11565,57.825,13.579199912571124
11566,57.83,14.953334233837875
11567,57.835,16.314772164425854
11568,57.84,17.66087918278177
11569,57.845,18.988755986073627
11570,57.85,20.295435500160846
11571,57.855000000000004,21.57807098088967
11572,57.86,22.83412194066223
11573,57.865,24.061533619149106
11574,57.870000000000005,25.25889337314872
11575,57.875,26.425546564697317
11576,57.88,27.561662350300146
11577,57.885,28.668245256191998
11578,57.89,29.747091414133248
11579,57.895,30.80069888040797
11580,57.9,31.832161248831532
11581,57.905,32.84508869599457
11582,57.910000000000004,33.84359390348508
11583,57.915,34.832351958411785
11584,57.92,35.81671535875293
11585,57.925000000000004,36.80285918426655
11586,57.93,37.79794088054536
11587,57.935,38.810259523398244
11588,57.94,39.8493841885858
11589,57.945,40.92620900599977
11590,57.95,42.052901895289004
11591,57.955,43.24274156850835
11592,57.96,44.5098623793216
11593,57.965,45.86893197077451
11594,57.97,47.33477643894972
11595,57.975,48.92195927639992
11596,57.980000000000004,50.64432211539322
11597,57.985,52.514501353289305
11598,57.99,54.54343757387292
11599,57.995000000000005,56.739891007964225
11600,58.0,59.10996417746617
11601,58.005,61.65661746197758
11602,58.01,64.37916333590108
11603,58.015,67.27275532329408
11604,58.02,70.32793406444803
11605,58.025,73.5303224996492
11606,58.03,76.86055870185548
11607,58.035000000000004,80.29452442950462
11608,58.04,83.803877922939
11609,58.045,87.3568406973557
11610,58.050000000000004,90.91914614786461
11611,58.055,94.45505502716834
11612,58.06,97.92836416235063
11613,58.065,101.3033482506738
11614,58.07,104.54558173339572
11615,58.075,107.62261110780355
11616,58.08,110.50447684357755
11617,58.085,113.16408484472203
11618,58.09,115.57740457032493
11619,58.095,117.72346488997972
11620,58.1,119.58414557420743
11621,58.105000000000004,121.14379960651188
11622,58.11,122.38876877154782
11623,58.115,123.30686902133586
11624,58.120000000000005,123.88691742637324
11625,58.125,124.11834231209977
11626,58.13,123.9908771485447
11627,58.135,123.49431850960237
11628,58.14,122.61834435025017
11629,58.145,121.35242254044307
11630,58.15,119.68585579668016
11631,58.155,117.60799190980484
11632,58.160000000000004,115.10859930974088
11633,58.165,112.17839434922261
11634,58.17,108.80969620838368
11635,58.175000000000004,104.9971528347472
11636,58.18,100.73844767463939
11637,58.185,96.03490620795236
11638,58.19,90.89196550313828
11639,58.195,85.31949988318813
11640,58.2,79.33199978816707
11641,58.205,72.94860880563085
11642,58.21,66.19303979771463
11643,58.215,59.09338775046707
11644,58.22,51.68183301078726
11645,58.225,43.99421698908333
11646,58.230000000000004,36.06949070753074
11647,58.235,27.949065990274665
11648,58.24,19.67611373593496
11649,58.245000000000005,11.294848973991419
11650,58.25,2.849833955898883
11651,58.255,-5.61466848252684
11652,58.26,-14.055256300185095
11653,58.265,-22.42984016456317
11654,58.27,-30.697982361901303
11655,58.275,-38.82113335398286
11656,58.28,-46.762783572523084
11657,58.285000000000004,-54.48855961016098
11658,58.29,-61.96630633979414
11659,58.295,-69.16619074187831
11660,58.300000000000004,-76.0608347035748
11661,58.305,-82.62545192998587
11662,58.31,-88.83795067320939
11663,58.315,-94.67897396286688
11664,58.32,-100.13186836604042
11665,58.325,-105.18258575885318
11666,58.33,-109.81953078483909
11667,58.335,-114.03337842831534
11668,58.34,-117.81689774656698
11669,58.345,-121.16481548145953
11670,58.35,-124.07373476135983
11671,58.355000000000004,-126.5421029638142
11672,58.36,-128.57021152905398
11673,58.365,-130.16020991637964
11674,58.370000000000005,-131.31612005839048
11675,58.375,-132.04384258095814
11676,58.38,-132.3511524039818
11677,58.385,-132.2476894618302
11678,58.39,-131.74495479524182
11679,58.395,-130.85631722288727
11680,58.4,-129.59702454257294
11681,58.405,-127.98420570638321
11682,58.410000000000004,-126.03685067581343
11683,58.415,-123.77575711060008
11684,58.42,-121.2234314045914
11685,58.425000000000004,-118.40392805174548
11686,58.43,-115.3426158511131
11687,58.435,-112.0658770482779
11688,58.44,-108.60076540391132
11689,58.445,-104.97465564952012
11690,58.45,-101.21490969141911
11691,58.455,-97.34857712583091
11692,58.46,-93.40214426092719
11693,58.465,-89.40134044142528
11694,58.47,-85.37099983793199
11695,58.475,-81.3349665272078
11696,58.480000000000004,-77.3160257587076
11697,58.485,-73.3358435632134
11698,58.49,-69.41489660353682
11699,58.495000000000005,-65.57237421107128
11700,58.5,-61.826039595717724
11701,58.505,-58.19205133370643
11702,58.51,-54.6847655907352
11703,58.515,-51.31655244243836
11704,58.52,-48.09765538271267
11705,58.525,-45.03610259065228
11706,58.53,-42.13765689408675
11707,58.535000000000004,-39.405785029877116
11708,58.54,-36.84163682133337
11709,58.545,-34.444039179230586
11710,58.550000000000004,-32.209519402485576
11711,58.555,-30.13237598034484
11712,58.56,-28.20481155175877
11713,58.565,-26.41712901862245
11714,58.57,-24.75797174436252
11715,58.575,-23.21457434135285
11716,58.58,-21.772993540819243
11717,58.585,-20.418310233237804
11718,58.59,-19.134821519331418
11719,58.595,-17.90625825874546
11720,58.6,-16.716060423512513
11721,58.605000000000004,-15.547723127796335
11722,58.61,-14.385199973443076
11723,58.615,-13.213327141664601
11724,58.620000000000005,-12.018220110086974
11725,58.625,-10.787599908408835
11726,58.63,-9.511024883760061
11727,58.635,-8.180026717078544
11728,58.64,-6.788163489494084
11729,58.645,-5.331002984803451
11730,58.65,-3.8060439169673215
11731,58.655,-2.212583481766846
11732,58.660000000000004,-0.5515484407010065
11733,58.665,1.174685966554388
11734,58.67,2.9624689422859483
11735,58.675000000000004,4.8070324702429
11736,58.68,6.702642270851651
11737,58.685,8.642752501205369
11738,58.69,10.620170358930627
11739,58.695,12.62723074758414
11740,58.7,14.65597841567434
11741,58.705,16.698353650143485
11742,58.71,18.74637592497497
11743,58.715,20.792318639020518
11744,58.72,22.828867422389855
11745,58.725,24.849253766430298
11746,58.730000000000004,26.847355990309094
11747,58.735,28.817762136876606
11748,58.74,30.75579216838724
11749,58.745000000000005,32.65747661791614
11750,58.75,34.519487574495436
11751,58.755,36.33902178904928
11752,58.76,38.113647670955814
11753,58.765,39.84114300770063
11754,58.77,41.51935867614601
11755,58.775,43.14613891062832
11756,58.78,44.719313411585205
11757,58.785000000000004,46.23675952045653
11758,58.79,47.69652070570394
11759,58.795,49.09696233842328
11760,58.800000000000004,50.43694624578079
11761,58.805,51.716009718293954
11762,58.81,52.93453863557327
11763,58.815,54.093924746491176
11764,58.82,55.19669469674827
11765,58.825,56.2465971471564
11766,58.83,57.24863664798738
11767,58.835,58.20904787792632
11768,58.84,59.13520936226939
11769,58.845,60.03550006564544
11770,58.85,60.91910414339217
11771,58.855000000000004,61.795770644873116
11772,58.86,62.67554159211518
11773,58.865,63.56847299428186
11774,58.870000000000005,64.48437481214636
11775,58.875,65.43257637229593
11776,58.88,66.42169814908026
11777,58.885,67.45940818573679
11778,58.89,68.55216782695838
11779,58.895,69.70500054915217
11780,58.9,70.92131812048018
11781,58.905,72.20280393360885
11782,58.910000000000004,73.54931026104367
11783,58.915,74.9587108046452
11784,58.92,76.42667670132401
11785,58.925000000000004,77.94639487937563
11786,58.93,79.50828831352545
11787,58.935,81.0998040583025
11788,58.94,82.70530846225806
11789,58.945,84.3060930784643
11790,58.95,85.88047490399943
11791,58.955,87.40397757691775
11792,58.96,88.84959012658526
11793,58.965,90.18809962829134
11794,58.97,91.38848893243761
11795,58.975,92.41839518589835
11796,58.980000000000004,93.2446321452754
11797,58.985,93.83376962755408
11798,58.99,94.1527414905122
11799,58.995000000000005,94.16944670158732
11800,59.0,93.85332770142003
11801,59.005,93.1759366053526
11802,59.01,92.11150579912827
11803,59.015,90.63751950937426
11804,59.02,88.73525807236621
11805,59.025,86.39028064624476
11806,59.03,83.59282333054173
11807,59.035000000000004,80.33809820578111
11808,59.04,76.62647781504162
11809,59.045,72.4635512360008
11810,59.050000000000004,67.86005105542263
11811,59.055,62.83166883570499
11812,59.06,57.39878781416168
11813,59.065,51.58616020437079
11814,59.07,45.42254738537739
11815,59.075,38.94033321375231
11816,59.08,32.1751171150361
11817,59.085,25.16528982947241
11818,59.09,17.951584644097093
11819,59.095,10.576584663453952
11820,59.1,3.0841688957971476
11821,59.105000000000004,-4.48109305001935
11822,59.11,-12.074553521494197
11823,59.115,-19.65205189699053
11824,59.120000000000005,-27.170398902991998
11825,59.125,-34.58777909199856
11826,59.13,-41.864089195680606
11827,59.135,-48.96122964951711
11828,59.14,-55.84335732859741
11829,59.145,-62.47710148390701
11830,59.15,-68.83174413261618
11831,59.155,-74.87936520020058
11832,59.160000000000004,-80.5949493900854
11833,59.165,-85.95645102477688
11834,59.17,-90.9448198458166
11835,59.175000000000004,-95.5440012597139
11836,59.18,-99.74092671220455
11837,59.185,-103.52549685266926
11838,59.19,-106.89054277912764
11839,59.195,-109.83174697114875
11840,59.2,-112.34751816886423
11841,59.205,-114.43883064554792
11842,59.21,-116.10904908094665
11843,59.215,-117.3637652289797
11844,59.22,-118.2106691299164
11845,59.225,-118.65946129764934
11846,59.230000000000004,-118.72178901442646
11847,59.235,-118.41117543404215
11848,59.24,-117.74291530008362
11849,59.245000000000005,-116.73393083567075
11850,59.25,-115.4025996297399
11851,59.255,-113.76857055112379
11852,59.26,-111.85257624213064
11853,59.265,-109.67624235822129
11854,59.27,-107.26188867828385
11855,59.275,-104.63231457476147
11856,59.28,-101.81056663498939
11857,59.285000000000004,-98.81970515266512
11858,59.29,-95.68260749158952
11859,59.295,-92.42184806483732
11860,59.300000000000004,-89.05966985652887
11861,59.305,-85.6180268469253
11862,59.31,-82.11865263687595
11863,59.315,-78.58310942156473
11864,59.32,-75.03278883783206
11865,59.325,-71.48885739585927
11866,59.33,-67.97215028388764
11867,59.335,-64.50301615759369
11868,59.34,-61.10111350315704
11869,59.345,-57.78516667893211
11870,59.35,-54.572700491267895
11871,59.355000000000004,-51.47977284744186
11872,59.36,-48.52071749340558
11873,59.365,-45.70790517580242
11874,59.370000000000005,-43.05153114332384
11875,59.375,-40.559430561728796
11876,59.38,-38.23691677505202
11877,59.385,-36.08664406386216
11878,59.39,-34.10851047161174
11879,59.395,-32.299616988276156
11880,59.4,-30.654284582186204
11881,59.405,-29.164118203440417
11882,59.410000000000004,-27.818106871117855
11883,59.415,-26.60275406274116
11884,59.42,-25.50223513687358
11885,59.425000000000004,-24.498578534590063
11886,59.43,-23.571866050398537
11887,59.435,-22.700445151431396
11888,59.44,-21.86114876523935
11889,59.445,-21.029531268247528
11890,59.45,-20.180148753538006
11891,59.455,-19.286922221545556
11892,59.46,-18.32361331898013
11893,59.465,-17.26441674367241
11894,59.47,-16.084645567510282
11895,59.475,-14.761468701627358
11896,59.480000000000004,-13.274655682815574
11897,59.485,-11.607287302264305
11898,59.49,-9.746398582434718
11899,59.495000000000005,-7.683533434441234
11900,59.5,-5.415202545547804
11901,59.505,-2.943237061429113
11902,59.51,-0.27501597712792913
11903,59.515,2.576475701746702
11904,59.52,5.592808896705189
11905,59.525,8.750524518818365
11906,59.53,12.021791338736595
11907,59.535000000000004,15.375259237728873
11908,59.54,18.77704031280625
11909,59.545,22.191756531795377
11910,59.550000000000004,25.583610306276864
11911,59.555,28.917445335902894
11912,59.56,32.159763994713806
11913,59.565,35.27966274354656
11914,59.57,38.24964758882136
11915,59.575,41.046298963188455
11916,59.58,43.650766048407945
11917,59.585,46.049080896180385
11918,59.59,48.23229122833574
11919,59.595,50.19641773256032
11920,59.6,51.94224787159945
11921,59.605000000000004,53.4749850999238
11922,59.61,54.80378145616393
11923,59.615,55.941191087644256
11924,59.620000000000005,56.902585495950916
11925,59.625,57.705562954971086
11926,59.63,58.36937007413473
11927,59.635,58.914344532413295
11928,59.64,59.36138894493012
11929,59.645,59.731490448102406
11930,59.65,60.045300955727996
11931,59.655,60.32278579606203
11932,59.660000000000004,60.582935150213665
11933,59.665,60.843520948610276
11934,59.67,61.12088379762107
11935,59.675000000000004,61.42975360523308
11936,59.68,61.783127153004855
11937,59.685,62.19222486397598
11938,59.69,62.66652901140175
11939,59.695,63.21388489679866
11940,59.7,63.84063173520869
11941,59.705,64.55171656180845
11942,59.71,65.35074004786784
11943,59.715,66.23990221916321
11944,59.72,67.2198522776932
11945,59.725,68.2894754840363
11946,59.730000000000004,69.44565930072599
11947,59.735,70.68307856286759
11948,59.74,71.99403334542872
11949,59.745000000000005,73.36836381228532
11950,59.75,74.79345553382731
11951,59.755,76.25433941104671
11952,59.76,77.73387778587555
11953,59.765,79.21300871509904
11954,59.77,80.6710061505281
11955,59.775,82.08572159049895
11956,59.78,83.43379709381011
11957,59.785000000000004,84.69085871511786
11958,59.79,85.83170575092745
11959,59.795,86.83051266989823
11960,59.800000000000004,87.66105787727034
11961,59.805,88.29698144888255
11962,59.81,88.71206274426166
11963,59.815,88.88051436848751
11964,59.82,88.77730394665454
11965,59.825,88.37851627723585
11966,59.83,87.66175212548279
11967,59.835,86.606545548994
11968,59.84,85.194780738815
11969,59.845,83.41109383793047
11970,59.85,81.24324503580426
11971,59.855000000000004,78.68244382433375
11972,59.86,75.72361556672314
11973,59.865,72.36561229749034
11974,59.870000000000005,68.61138070875587
11975,59.875,64.46809106499823
11976,59.88,59.94721005521022
11977,59.885,55.0644912724064
11978,59.89,49.83986800976168
11979,59.895,44.29725019391441
11980,59.9,38.46423282688746
11981,59.905,32.37171737089666
11982,59.910000000000004,26.053448464387362
11983,59.915,19.545487217773026
11984,59.92,12.885660238329706
11985,59.925000000000004,6.113014629564937
11986,59.93,-0.7327172095497706
11987,59.935,-7.6116486769566585
11988,59.94,-14.484254390334899
11989,59.945,-21.311839166750907
11990,59.95,-28.056931799257928
11991,59.955,-34.68359706214096
11992,59.96,-41.15768573625532
11993,59.965,-47.44705588862204
11994,59.97,-53.52178861842539
11995,59.975,-59.35439340781482
11996,59.980000000000004,-64.9199761091806
11997,59.985,-70.19634668995674
11998,59.99,-75.16406433797894
11999,59.995000000000005,-79.80642903009415
12000,60.0,-84.10942760482264
12001,60.005,-88.06164487775668
12002,60.01,-91.65415780055143
12003,60.015,-94.88042658524195
12004,60.02,-97.73617698566352
12005,60.025,-100.21925138090081
12006,60.03,-102.32941300892034
12007,60.035000000000004,-104.06811639772144
12008,60.04,-105.43828398244699
12009,60.045,-106.44412970280793
12010,60.050000000000004,-107.09104476128111
12011,60.055,-107.3855310468751
12012,60.06,-107.33515525296795
12013,60.065,-106.94850590103691
12014,60.07,-106.23515660820972
12015,60.075,-105.20565755053615
12016,60.08,-103.8715817391652
12017,60.085,-102.24563948462024
12018,60.09,-100.3418481166013
12019,60.095,-98.17571680547981
12020,60.1,-95.76439258771633
12021,60.105000000000004,-93.12672107959504
12022,60.11,-90.28319842747065
12023,60.115,-87.25581683603104
12024,60.120000000000005,-84.06782579291017
12025,60.125,-80.7434422783022
12026,60.13,-77.30754351772232
12027,60.135,-73.78536503873869
12028,60.14,-70.20221284289529
12029,60.145,-66.58319009776251
12030,60.15,-62.95293327509475
12031,60.155,-59.33534496213433
12032,60.160000000000004,-55.753310200465286
12033,60.165,-52.22840202813741
12034,60.17,-48.78060658686873
12035,60.175000000000004,-45.42810000967703
12036,60.18,-42.18708300774034
12037,60.185,-39.071651616816666
12038,60.19,-36.09368215838814
12039,60.195,-33.262733352465716
12040,60.2,-30.585986958834745
12041,60.205,-28.068235498400103
12042,60.21,-25.711898906642006
12043,60.215,-23.51704911250468
12044,60.22,-21.481446923718675
12045,60.225,-19.600617388071736
12046,60.230000000000004,-17.867985953150793
12047,60.235,-16.27507704822529
12048,60.24,-14.811758264136138
12049,60.245000000000005,-13.466506745819771
12050,60.25,-12.226679096548342
12051,60.255,-11.078776789641143
12052,60.26,-10.008709430563945
12053,60.265,-9.002062368676883
12054,60.27,-8.04436994772895
12055,60.275,-7.121384408570603
12056,60.28,-6.219323581740197
12057,60.285000000000004,-5.325086475198296
12058,60.29,-4.426439963210046
12059,60.295,-3.5121880280571736
12060,60.300000000000004,-2.5723297375318355
12061,60.305,-1.5981994279497602
12062,60.31,-0.5825748620807358
12063,60.315,0.4802577172955972
12064,60.32,1.5944853273537025
12065,60.325,2.76279767024946
12066,60.33,3.986464038890035
12067,60.335,5.26544952950359
12068,60.34,6.598550948872338
12069,60.345,7.983531104789163
12070,60.35,9.417241873738192
12071,60.355000000000004,10.895740518008301
12072,60.36,12.414408268234528
12073,60.365,13.968073826465796
12074,60.370000000000005,15.551135250700211
12075,60.375,17.157670732467686
12076,60.38,18.78153458505428
12077,60.385,20.416444984920204
12078,60.39,22.056078577256216
12079,60.395,23.694189139262647
12080,60.4,25.324759908962225
12081,60.405,26.94218331090729
12082,60.410000000000004,28.541446187565864
12083,60.415,30.118293186441907
12084,60.42,31.669347359352624
12085,60.425000000000004,33.19217904671165
12086,60.43,34.68532599470592
12087,60.435,36.14827688916529
12088,60.44,37.58143398106837
12089,60.445,38.98606479098583
12090,60.45,40.36423980910849
12091,60.455,41.71874194018799
12092,60.46,43.05293530291887
12093,60.465,44.37059766705998
12094,60.47,45.67573889613198
12095,60.475,46.972430411476616
12096,60.480000000000004,48.26465652673447
12097,60.485,49.55618234964588
12098,60.49,50.85042856482023
12099,60.495000000000005,52.150350949036294
12100,60.5,53.458331218719714
12101,60.505,54.776086479005755
12102,60.51,56.10459898111604
12103,60.515,57.444064921556986
12104,60.52,58.79386420672119
12105,60.525,60.15255786443028
12106,60.53,61.51792084402021
12107,60.535000000000004,62.887014027647176
12108,60.54,64.25629136054593
12109,60.545,65.62172788209779
12110,60.550000000000004,66.97894545604244
12111,60.555,68.32330962902172
12112,60.56,69.64997612321966
12113,60.565,70.95387724942235
12114,60.57,72.22965071492716
12115,60.575,73.47152006228256
12116,60.58,74.673137508889
12117,60.585,75.82740073675416
12118,60.59,76.92625693493594
12119,60.595,77.9605067855554
12120,60.6,78.91961476124975
12121,60.605000000000004,79.79152348525315
12122,60.61,80.5624694397647
12123,60.615,81.21681090182066
12124,60.620000000000005,81.73689664210072
12125,60.625,82.1030090781736
12126,60.63,82.29340574854928
12127,60.635,82.28447095830933
12128,60.64,82.05098534786612
12129,60.645,81.56652273876266
12130,60.65,80.80398298528388
12131,60.655,79.73626251575004
12132,60.660000000000004,78.337052844323
12133,60.665,76.58174451833922
12134,60.67,74.44839813445145
12135,60.675000000000004,71.91872401317136
12136,60.68,68.97899586769019
12137,60.685,65.62082369860659
12138,60.69,61.8417296788481
12139,60.695,57.64549815729732
12140,60.7,53.042295874580574
12141,60.705,48.04857594936319
12142,60.71,42.686789034200785
12143,60.715,36.984929226166415
12144,60.72,30.975943804141355
12145,60.725,24.697037652437732
12146,60.730000000000004,18.188906635701127
12147,60.735,11.494937125498245
12148,60.74,4.66040636830605
12149,60.745000000000005,-2.2682927445634515
12150,60.75,-9.244395044033908
12151,60.755,-16.22147947897227
12152,60.76,-23.154165200832086
12153,60.765,-29.998784050561177
12154,60.77,-36.71400851348297
12155,60.775,-43.261397853315415
12156,60.78,-49.60582238093072
12157,60.785000000000004,-55.715743074939134
12158,60.79,-61.56335209678277
12159,60.795,-67.12460066120093
12160,60.800000000000004,-72.37914374362538
12161,60.805,-77.31022298226111
12162,60.81,-81.90450610248521
12163,60.815,-86.15191052766558
12164,60.82,-90.04544734044154
12165,60.825,-93.58110947229004
12166,60.83,-96.75779416089955
12167,60.835,-99.57721656119546
12168,60.84,-102.04376260322644
12169,60.845,-104.1642491422738
12170,60.85,-105.9475911687222
12171,60.855000000000004,-107.40439875130336
12172,60.86,-108.54653594388694
12173,60.865,-109.38667825728162
12174,60.870000000000005,-109.93790644384582
12175,60.875,-110.21336482945794
12176,60.88,-110.22599008837523
12177,60.885,-109.98829223817091
