timestamps_ecg,ecg,timestamps_ppg_1_green,ppg_1_green,timestamps_ppg_1_red,ppg_1_red,timestamps_ppg_1_ir,ppg_1_ir,timestamps_ppg_2_green,ppg_2_green,timestamps_ppg_2_red,ppg_2_red,timestamps_ppg_2_ir,ppg_2_ir
1068276.0,-1576.9746835443038,1154236.0,30169.470588235294,1154236.0,2274970.588235294,1154236.0,2545719.382352941,1154212.0,21818.441176470587,1154212.0,2273726.911764706,1154212.0,2269433.529411765
1068354.0,-3150.625,1154336.0,30165.039603960395,1154336.0,2274955.376237624,1154336.0,2545713.693069307,1154312.0,21827.558823529413,1154312.0,2273760.3333333335,1154312.0,2269505.3725490198
1068432.0,-9892.79746835443,1154436.0,30180.78217821782,1154436.0,2274947.9504950494,1154436.0,2545723.4752475247,1154412.0,21844.764705882353,1154412.0,2273777.8333333335,1154412.0,2269611.4509803923
1068510.0,-11390.924050632912,1154536.0,30208.752475247526,1154536.0,2274963.2475247523,1154536.0,2545731.3960396037,1154512.0,21867.882352941175,1154512.0,2273836.4411764704,1154512.0,2269738.4411764704
1068588.0,-7068.886075949367,1154636.0,30204.435643564357,1154636.0,2274967.881188119,1154636.0,2545740.2673267326,1154612.0,21889.62745098039,1154612.0,2273889.2843137253,1154612.0,2269835.6470588236
1068666.0,-5464.0,1154736.0,30215.823529411766,1154736.0,2274965.705882353,1154736.0,2545771.382352941,1154712.0,21884.147058823528,1154712.0,2273942.117647059,1154712.0,2269965.5392156863
1068744.0,-8334.569620253165,1154836.0,30243.049504950493,1154836.0,2274988.9306930695,1154836.0,2545784.1386138615,1154812.0,21932.470588235294,1154812.0,2274001.029411765,1154812.0,2270096.4411764704
1068822.0,-9710.113924050633,1154936.0,30248.0,1154936.0,2274982.0,1154936.0,2545798.0,1154912.0,21972.980198019803,1154912.0,2274051.2376237623,1154912.0,2270235.504950495
1068900.0,-6667.772151898735,1155036.0,30250.970297029704,1155036.0,2274995.8613861385,1155036.0,2545805.920792079,1155012.0,22007.823529411766,1155012.0,2274111.705882353,1155012.0,2270382.3529411764
1068978.0,-2667.0886075949365,1155136.0,30257.861386138615,1155136.0,2274988.1584158414,1155136.0,2545833.4455445544,1155112.0,22046.960784313724,1155112.0,2274176.862745098,1155112.0,2270543.254901961
1069056.0,-2596.5949367088606,1155236.0,30286.138613861385,1155236.0,2275006.4356435644,1155236.0,2545824.297029703,1155212.0,22101.4,1155212.0,2274237.2,1155212.0,2270678.4
1069134.0,-6022.95,1155336.0,30273.686274509804,1155336.0,2274987.9803921566,1155336.0,2545815.4411764704,1155312.0,22149.153846153848,1155312.0,2274299.0,1155312.0,2270819.3846153845
1069212.0,-8425.227848101265,1155436.0,30281.465346534653,1155436.0,2274995.4653465347,1155436.0,2545848.8613861385,1155412.0,22179.0,1155412.0,2274361.88,1155412.0,2270968.76
1069290.0,-7506.202531645569,1155536.0,30285.72277227723,1155536.0,2274996.9306930695,1155536.0,2545836.108910891,1155512.0,22211.30769230769,1155512.0,2274412.076923077,1155512.0,2271111.6923076925
1069368.0,-5633.493670886076,1155636.0,30291.52475247525,1155636.0,2275019.099009901,1155636.0,2545833.1584158414,1155612.0,22255.56,1155612.0,2274462.44,1155612.0,2271217.24
1069446.0,-5402.291139240507,1155736.0,30312.950495049507,1155736.0,2275019.1782178218,1155736.0,2545819.336633663,1155712.0,22303.56,1155712.0,2274515.16,1155712.0,2271324.36
1069524.0,-5563.379746835443,1155836.0,30312.323529411766,1155836.0,2275005.617647059,1155836.0,2545831.382352941,1155812.0,22379.01,1155812.0,2274569.11,1155812.0,2271468.03
1069602.0,-4126.962025316456,1155936.0,30308.44,1155936.0,2275002.22,1155936.0,2545824.99,1155912.0,22407.903846153848,1155912.0,2274563.0576923075,1155912.0,2271471.778846154
1069680.0,-1414.379746835443,1156036.0,30336.79411764706,1156036.0,2274998.5098039214,1156036.0,2545831.8529411764,1156012.0,22446.6,1156012.0,2274560.9,1156012.0,2271463.9
1069758.0,126.55696202531645,1156136.0,30333.17,1156136.0,2275002.35,1156136.0,2545844.31,1156112.0,22468.25,1156112.0,2274544.875,1156112.0,2271445.375
1069836.0,-1023.1,1156236.0,30341.29126213592,1156236.0,2275010.6019417476,1156236.0,2545854.4466019417,1156212.0,22498.313725490196,1156212.0,2274529.81372549,1156212.0,2271408.4803921566
1069914.0,-3642.9240506329115,1156336.0,30338.8,1156336.0,2275012.84,1156336.0,2545861.04,1156312.0,22520.62745098039,1156312.0,2274510.225490196,1156312.0,2271355.5588235296
1069992.0,-5327.987341772152,1156436.0,30345.41176470588,1156436.0,2275032.7647058824,1156436.0,2545849.6470588236,1156412.0,22533.5,1156412.0,2274475.088235294,1156412.0,2271280.9411764704
1070070.0,-4162.594936708861,1156536.0,30351.059405940596,1156536.0,2275035.376237624,1156536.0,2545861.613861386,1156512.0,22545.356435643564,1156512.0,2274443.9306930695,1156512.0,2271203.792079208
1070148.0,-427.63291139240505,1156636.0,30356.0099009901,1156636.0,2275033.3960396037,1156636.0,2545879.4356435644,1156612.0,22563.823529411766,1156612.0,2274412.882352941,1156612.0,2271132.3529411764
1070226.0,4820.797468354431,1156736.0,30363.4,1156736.0,2275017.8,1156736.0,2545887.0,1156712.0,22584.13725490196,1156712.0,2274391.431372549,1156712.0,2271079.6470588236
1070304.0,9522.848101265823,1156836.0,30378.203883495145,1156836.0,2275036.524271845,1156836.0,2545908.194174757,1156812.0,22592.960784313724,1156812.0,2274384.568627451,1156812.0,2271050.725490196
1070382.0,10525.0,1156936.0,30382.77,1156936.0,2275043.77,1156936.0,2545922.47,1156912.0,22606.764705882353,1156912.0,2274376.7647058824,1156912.0,2271035.2352941176
1070460.0,7692.316455696202,1157036.0,30401.117647058825,1157036.0,2275038.7156862747,1157036.0,2545940.098039216,1157012.0,22619.549019607843,1157012.0,2274382.3725490198,1157012.0,2271035.9607843137
1070538.0,4246.825000000001,1157136.0,30397.25,1157136.0,2275052.0,1157136.0,2545949.5,1157112.0,22628.058823529413,1157112.0,2274397.156862745,1157112.0,2271064.862745098
1070616.0,2673.8101265822784,1157236.0,30436.647058823528,1157236.0,2275048.911764706,1157236.0,2545962.029411765,1157212.0,22642.49504950495,1157212.0,2274407.4851485146,1157212.0,2271104.1485148515
1070694.0,3702.3164556962024,1157336.0,30438.13,1157336.0,2275042.35,1157336.0,2545962.35,1157312.0,22656.450980392157,1157312.0,2274425.2352941176,1157312.0,2271135.088235294
1070772.0,6035.379746835443,1157436.0,30454.97087378641,1157436.0,2275049.504854369,1157436.0,2545974.4660194176,1157412.0,22676.970588235294,1157412.0,2274446.3235294116,1157412.0,2271185.705882353
1070850.0,7478.721518987342,1157536.0,30454.29702970297,1157536.0,2275065.4752475247,1157536.0,2545975.1485148515,1157512.0,22693.70588235294,1157512.0,2274474.245098039,1157512.0,2271241.0490196077
1070928.0,7448.215189873417,1157636.0,30476.643564356436,1157636.0,2275065.5346534653,1157636.0,2545977.099009901,1157612.0,22719.29411764706,1157612.0,2274500.5196078434,1157612.0,2271302.911764706
1071006.0,7298.974683544304,1157736.0,30529.396039603962,1157736.0,2275065.0198019804,1157736.0,2545971.594059406,1157712.0,22743.20588235294,1157712.0,2274521.7352941176,1157712.0,2271386.970588235
1071084.0,8067.202531645569,1157836.0,30556.960396039605,1157836.0,2275069.9801980196,1157836.0,2545969.99009901,1157812.0,22760.20588235294,1157812.0,2274549.725490196,1157812.0,2271459.9215686275
1071162.0,8971.177215189873,1157936.0,30563.58823529412,1157936.0,2275073.9411764704,1157936.0,2545983.294117647,1157912.0,22790.19801980198,1157912.0,2274586.3564356435,1157912.0,2271540.831683168
1071240.0,8691.911392405063,1158036.0,30581.47524752475,1158036.0,2275080.702970297,1158036.0,2546015.9801980196,1158012.0,22822.392156862745,1158012.0,2274635.4509803923,1158012.0,2271623.3333333335
1071318.0,6959.1,1158136.0,30600.356435643564,1158136.0,2275082.7524752477,1158136.0,2546036.613861386,1158112.0,22843.941176470587,1158112.0,2274680.68627451,1158112.0,2271706.156862745
1071396.0,3983.8101265822784,1158236.0,30610.91089108911,1158236.0,2275103.4851485146,1158236.0,2546057.801980198,1158212.0,22877.470588235294,1158212.0,2274718.6470588236,1158212.0,2271786.3529411764
1071474.0,1502.126582278481,1158336.0,30604.336633663366,1158336.0,2275121.831683168,1158336.0,2546072.623762376,1158312.0,22895.882352941175,1158312.0,2274754.529411765,1158312.0,2271863.901960784
1071552.0,3246.6582278481014,1158436.0,30617.0099009901,1158436.0,2275126.1881188117,1158436.0,2546076.782178218,1158412.0,22917.450980392157,1158412.0,2274775.117647059,1158412.0,2271946.254901961
1071630.0,10336.443037974683,1158536.0,30646.196078431374,1158536.0,2275127.5784313725,1158536.0,2546104.029411765,1158512.0,22954.059405940596,1158512.0,2274800.198019802,1158512.0,2272030.900990099
1071708.0,17879.88607594937,1158636.0,30657.435643564357,1158636.0,2275139.8514851485,1158636.0,2546130.336633663,1158612.0,22984.833333333332,1158612.0,2274839.1666666665,1158612.0,2272107.8333333335
1071786.0,20089.443037974685,1158736.0,30675.29702970297,1158736.0,2275142.900990099,1158736.0,2546136.5544554456,1158712.0,23002.235294117647,1158712.0,2274853.6764705884,1158712.0,2272184.205882353
1071864.0,16117.46835443038,1158836.0,30701.980198019803,1158836.0,2275147.2574257427,1158836.0,2546153.336633663,1158812.0,23023.42156862745,1158812.0,2274906.294117647,1158812.0,2272264.5588235296
1071942.0,8270.417721518988,1158936.0,30712.534653465347,1158936.0,2275147.5148514854,1158936.0,2546183.574257426,1158912.0,23044.63725490196,1158912.0,2274924.3725490198,1158912.0,2272339.9215686275
1072020.0,-614.5999999999995,1159036.0,30731.366336633662,1159036.0,2275155.693069307,1159036.0,2546199.0495049506,1159012.0,23085.20588235294,1159012.0,2274948.6764705884,1159012.0,2272427.205882353
1072098.0,-7337.607594936709,1159136.0,30760.235294117647,1159136.0,2275174.098039216,1159136.0,2546209.68627451,1159112.0,23109.37254901961,1159112.0,2274998.5098039214,1159112.0,2272486.6274509802
1072176.0,-8890.886075949367,1159236.0,30786.356435643564,1159236.0,2275176.0297029703,1159236.0,2546231.871287129,1159212.0,23129.287128712873,1159212.0,2275021.0297029703,1159212.0,2272567.0594059406
1072254.0,-4808.556962025316,1159336.0,30810.21782178218,1159336.0,2275174.4554455443,1159336.0,2546275.5643564356,1159312.0,23154.86274509804,1159312.0,2275060.7843137253,1159312.0,2272647.2352941176
1072332.0,1034.9493670886077,1159436.0,30824.27722772277,1159436.0,2275179.801980198,1159436.0,2546322.2574257427,1159412.0,23176.41176470588,1159412.0,2275080.862745098,1159412.0,2272703.529411765
1072410.0,3305.0759493670885,1159536.0,30833.653465346535,1159536.0,2275179.8118811883,1159536.0,2546334.7425742573,1159512.0,23197.0,1159512.0,2275124.0,1159512.0,2272780.0
1072488.0,1922.5316455696202,1159636.0,30835.811881188118,1159636.0,2275176.3663366335,1159636.0,2546328.2673267326,1159612.0,23211.70588235294,1159612.0,2275136.745098039,1159612.0,2272881.9607843137
1072566.0,657.5949367088608,1159736.0,30821.41176470588,1159736.0,2275183.7352941176,1159736.0,2546314.411764706,1159712.0,23252.352941176472,1159712.0,2275189.843137255,1159712.0,2272963.745098039
1072644.0,-182.76249999999993,1159836.0,30801.188118811882,1159836.0,2275181.207920792,1159836.0,2546286.099009901,1159812.0,23265.29411764706,1159812.0,2275201.411764706,1159812.0,2273020.6470588236
1072722.0,-2602.683544303797,1159936.0,30774.118811881188,1159936.0,2275155.9405940594,1159936.0,2546236.891089109,1159912.0,23293.920792079207,1159912.0,2275233.6435643565,1159912.0,2273099.386138614
1072800.0,-5673.848101265823,1160036.0,30729.920792079207,1160036.0,2275134.5346534653,1160036.0,2546180.168316832,1160012.0,23313.323529411766,1160012.0,2275247.8529411764,1160012.0,2273154.2352941176
1072878.0,-6271.645569620253,1160136.0,30684.970297029704,1160136.0,2275120.871287129,1160136.0,2546143.5346534653,1160112.0,23328.382352941175,1160112.0,2275265.0588235296,1160112.0,2273183.088235294
1072956.0,-3150.0506329113923,1160236.0,30643.940594059404,1160236.0,2275108.4554455443,1160236.0,2546105.2376237623,1160212.0,23368.392156862745,1160212.0,2275229.4803921566,1160212.0,2273107.470588235
1073034.0,1540.0,1160336.0,30601.37254901961,1160336.0,2275094.0784313725,1160336.0,2546066.9411764704,1160312.0,23385.08823529412,1160312.0,2275146.382352941,1160312.0,2272921.1470588236
1073112.0,3906.5569620253164,1160436.0,30552.534653465347,1160436.0,2275069.00990099,1160436.0,2546037.5247524753,1160412.0,23392.833333333332,1160412.0,2275028.0,1160412.0,2272601.8333333335
1073190.0,2364.65,1160536.0,30515.80198019802,1160536.0,2275056.5346534653,1160536.0,2546002.5247524753,1160512.0,23393.178217821784,1160512.0,2274838.5346534653,1160512.0,2272162.693069307
1073268.0,-418.126582278481,1160636.0,30492.534653465347,1160636.0,2275048.3168316833,1160636.0,2545968.5643564356,1160612.0,23370.49019607843,1160612.0,2274614.68627451,1160612.0,2271645.882352941
1073346.0,-1300.8101265822784,1160736.0,30455.544554455446,1160736.0,2275039.118811881,1160736.0,2545941.1386138615,1160712.0,23291.274509803923,1160712.0,2274420.7647058824,1160712.0,2271150.1960784313
1073424.0,-149.3291139240506,1160836.0,30427.029702970296,1160836.0,2275034.287128713,1160836.0,2545925.7326732674,1160812.0,23172.352941176472,1160812.0,2274242.3529411764,1160812.0,2270736.3529411764
1073502.0,1182.493670886076,1160936.0,30403.79411764706,1160936.0,2275048.7843137253,1160936.0,2545917.8333333335,1160912.0,23008.62745098039,1160912.0,2274105.3725490198,1160912.0,2270416.9803921566
1073580.0,1077.0759493670887,1161036.0,30376.09900990099,1161036.0,2275052.3168316833,1161036.0,2545899.6831683167,1161012.0,22804.843137254902,1161012.0,2273967.0784313725,1161012.0,2270170.9607843137
1073658.0,-66.84810126582278,1161136.0,30350.673267326732,1161136.0,2275064.118811881,1161136.0,2545876.2376237623,1161112.0,22626.41176470588,1161112.0,2273881.117647059,1161112.0,2269967.9411764704
1073736.0,-387.58750000000003,1161236.0,30339.861386138615,1161236.0,2275053.198019802,1161236.0,2545852.5247524753,1161212.0,22480.663366336634,1161212.0,2273831.504950495,1161212.0,2269815.0495049506
1073814.0,317.94936708860763,1161336.0,30329.62376237624,1161336.0,2275055.376237624,1161336.0,2545837.8514851485,1161312.0,22346.0,1161312.0,2273776.0588235296,1161312.0,2269731.0588235296
1073892.0,694.8860759493671,1161436.0,30316.50495049505,1161436.0,2275060.8217821782,1161436.0,2545822.2574257427,1161412.0,22256.676470588234,1161412.0,2273757.970588235,1161412.0,2269681.4411764704
1073970.0,429.4810126582278,1161536.0,30310.058823529413,1161536.0,2275033.3529411764,1161536.0,2545819.7647058824,1161512.0,22193.49019607843,1161512.0,2273746.254901961,1161512.0,2269673.6470588236
1074048.0,496.29113924050637,1161636.0,30293.564356435643,1161636.0,2275013.4752475247,1161636.0,2545811.8118811883,1161612.0,22156.176470588234,1161612.0,2273750.117647059,1161612.0,2269706.411764706
1074126.0,1333.4810126582279,1161736.0,30291.79207920792,1161736.0,2275008.831683168,1161736.0,2545788.702970297,1161712.0,22138.62745098039,1161712.0,2273772.5490196077,1161712.0,2269750.31372549
1074204.0,2247.3,1161836.0,30287.633663366338,1161836.0,2275008.6336633665,1161836.0,2545797.8118811883,1161812.0,22127.742574257427,1161812.0,2273799.3564356435,1161812.0,2269812.9801980196
1074282.0,2420.0506329113923,1161936.0,30274.940594059404,1161936.0,2274996.128712871,1161936.0,2545793.7524752477,1161912.0,22126.843137254902,1161912.0,2273829.7647058824,1161912.0,2269900.725490196
1074360.0,1584.4556962025317,1162036.0,30281.138613861385,1162036.0,2275002.2475247523,1162036.0,2545797.712871287,1162012.0,22146.019607843136,1162012.0,2273873.6470588236,1162012.0,2269994.6078431373
1074438.0,341.1392405063291,1162136.0,30293.52475247525,1162136.0,2275009.00990099,1162136.0,2545803.0198019804,1162112.0,22164.235294117647,1162112.0,2273911.2352941176,1162112.0,2270101.588235294
1074516.0,-174.7088607594937,1162236.0,30308.666666666668,1162236.0,2275011.9607843137,1162236.0,2545815.9803921566,1162212.0,22186.352941176472,1162212.0,2273954.098039216,1162212.0,2270208.4509803923
1074594.0,255.01265822784808,1162336.0,30324.80198019802,1162336.0,2274999.891089109,1162336.0,2545834.495049505,1162312.0,22223.607843137255,1162312.0,2274012.431372549,1162312.0,2270310.901960784
1074672.0,508.375,1162436.0,30337.930693069306,1162436.0,2274996.089108911,1162436.0,2545850.0,1162412.0,22253.50495049505,1162412.0,2274064.336633663,1162412.0,2270435.00990099
1074750.0,-221.1139240506329,1162536.0,30352.90099009901,1162536.0,2275018.306930693,1162536.0,2545851.306930693,1162512.0,22286.117647058825,1162512.0,2274112.5,1162512.0,2270565.6764705884
1074828.0,-1373.493670886076,1162636.0,30366.89108910891,1162636.0,2275027.128712871,1162636.0,2545862.198019802,1162612.0,22326.558823529413,1162612.0,2274157.205882353,1162612.0,2270701.705882353
1074906.0,-1629.5443037974683,1162736.0,30367.38613861386,1162736.0,2275019.801980198,1162736.0,2545873.6831683167,1162712.0,22365.656862745098,1162712.0,2274216.098039216,1162712.0,2270851.1274509802
1074984.0,-665.5189873417721,1162836.0,30379.37623762376,1162836.0,2275019.5148514854,1162836.0,2545888.4653465347,1162812.0,22411.28431372549,1162812.0,2274290.31372549,1162812.0,2270997.705882353
1075062.0,142.41772151898735,1162936.0,30374.41176470588,1162936.0,2275034.4509803923,1162936.0,2545883.705882353,1162912.0,22454.58823529412,1162912.0,2274356.7352941176,1162912.0,2271151.794117647
1075140.0,-335.88607594936707,1163036.0,30390.762376237624,1163036.0,2275027.0495049506,1163036.0,2545892.0,1163012.0,22494.356435643564,1163012.0,2274428.1485148515,1163012.0,2271301.6534653464
1075218.0,-1322.4,1163136.0,30387.148514851484,1163136.0,2275012.099009901,1163136.0,2545891.702970297,1163112.0,22528.117647058825,1163112.0,2274481.705882353,1163112.0,2271449.9411764704
1075296.0,-1337.0253164556962,1163236.0,30390.118811881188,1163236.0,2275014.3960396037,1163236.0,2545886.2376237623,1163212.0,22562.666666666668,1163212.0,2274546.6666666665,1163212.0,2271603.0
1075374.0,-242.44303797468353,1163336.0,30392.970297029704,1163336.0,2275024.118811881,1163336.0,2545891.6435643565,1163312.0,22595.686274509804,1163312.0,2274612.0784313725,1163312.0,2271735.9803921566
1075452.0,691.5316455696203,1163436.0,30392.196078431374,1163436.0,2275028.2352941176,1163436.0,2545880.470588235,1163412.0,22637.647058823528,1163412.0,2274638.3529411764,1163412.0,2271850.294117647
1075530.0,705.1012658227849,1163536.0,30402.0,1163536.0,2275040.0,1163536.0,2545904.0,1163512.0,22666.980392156864,1163512.0,2274686.588235294,1163512.0,2271918.2156862747
1075608.0,259.39240506329116,1163636.0,30395.069306930694,1163636.0,2275033.0693069305,1163636.0,2545900.0396039602,1163612.0,22703.647058823528,1163612.0,2274711.137254902,1163612.0,2271975.882352941
1075686.0,347.69620253164555,1163736.0,30405.78217821782,1163736.0,2275015.3564356435,1163736.0,2545895.099009901,1163712.0,22734.79207920792,1163712.0,2274730.574257426,1163712.0,2272003.3663366335
1075764.0,1430.3625,1163836.0,30425.40594059406,1163836.0,2275028.584158416,1163836.0,2545897.910891089,1163812.0,22767.50980392157,1163812.0,2274721.9411764704,1163812.0,2272019.3333333335
1075842.0,2706.6375,1163936.0,30425.039603960395,1163936.0,2275022.2772277226,1163936.0,2545904.7227722774,1163912.0,22787.529411764706,1163912.0,2274703.470588235,1163912.0,2271986.617647059
1075920.0,2890.6455696202534,1164036.0,30433.554455445545,1164036.0,2275041.9603960398,1164036.0,2545914.504950495,1164012.0,22808.91176470588,1164012.0,2274681.156862745,1164012.0,2271945.0490196077
1075998.0,1689.5822784810127,1164136.0,30441.52475247525,1164136.0,2275035.4752475247,1164136.0,2545917.8217821782,1164112.0,22829.666666666668,1164112.0,2274652.3333333335,1164112.0,2271857.6666666665
1076076.0,227.44303797468342,1164236.0,30443.843137254902,1164236.0,2275035.0,1164236.0,2545929.0588235296,1164212.0,22851.41584158416,1164212.0,2274609.693069307,1164212.0,2271778.673267327
1076154.0,-479.3417721518987,1164336.0,30454.930693069306,1164336.0,2275049.574257426,1164336.0,2545928.1782178218,1164312.0,22873.607843137255,1164312.0,2274576.4901960786,1164312.0,2271695.5098039214
1076232.0,-704.9620253164558,1164436.0,30467.712871287127,1164436.0,2275053.702970297,1164436.0,2545950.5247524753,1164412.0,22890.941176470587,1164412.0,2274519.9411764704,1164412.0,2271608.1764705884
1076310.0,-901.367088607595,1164536.0,30477.019801980197,1164536.0,2275035.287128713,1164536.0,2545957.4554455443,1164512.0,22899.666666666668,1164512.0,2274496.5098039214,1164512.0,2271537.4901960786
1076388.0,-843.5625,1164636.0,30490.336633663366,1164636.0,2275052.386138614,1164636.0,2545966.8118811883,1164612.0,22915.392156862745,1164612.0,2274490.1960784313,1164612.0,2271494.588235294
1076466.0,-258.4177215189874,1164736.0,30496.356435643564,1164736.0,2275052.386138614,1164736.0,2545973.2277227724,1164712.0,22920.712871287127,1164712.0,2274469.3564356435,1164712.0,2271477.405940594
1076544.0,541.1518987341772,1164836.0,30510.78217821782,1164836.0,2275064.0594059406,1164836.0,2545992.089108911,1164812.0,22932.441176470587,1164812.0,2274475.098039216,1164812.0,2271469.3235294116
1076622.0,775.7341772151899,1164936.0,30513.0,1164936.0,2275050.673267327,1164936.0,2545998.405940594,1164912.0,22941.264705882353,1164912.0,2274477.794117647,1164912.0,2271496.0588235296
1076700.0,14.189873417721515,1165036.0,30535.5,1165036.0,2275067.1666666665,1165036.0,2545998.1666666665,1165012.0,22950.21568627451,1165012.0,2274504.274509804,1165012.0,2271531.5588235296
1076778.0,-1390.632911392405,1165136.0,30531.78217821782,1165136.0,2275069.3564356435,1165136.0,2546011.1485148515,1165112.0,22971.78431372549,1165112.0,2274531.725490196,1165112.0,2271587.4411764704
1076856.0,-2812.8,1165236.0,30558.41584158416,1165236.0,2275077.9306930695,1165236.0,2546015.623762376,1165212.0,22994.323529411766,1165212.0,2274547.529411765,1165212.0,2271627.794117647
1076934.0,-3881.1012658227846,1165336.0,30565.0,1165336.0,2275088.0198019804,1165336.0,2546039.2574257427,1165312.0,23015.92156862745,1165312.0,2274561.31372549,1165312.0,2271681.3039215687
1077012.0,-4389.189873417721,1165436.0,30576.764705882353,1165436.0,2275082.9411764704,1165436.0,2546049.705882353,1165412.0,23042.147058823528,1165412.0,2274590.8725490198,1165412.0,2271755.7156862747
1077090.0,-4538.278481012659,1165536.0,30590.039603960395,1165536.0,2275097.217821782,1165536.0,2546056.405940594,1165512.0,23054.941176470587,1165512.0,2274625.8235294116,1165512.0,2271826.6470588236
1077168.0,-4605.050632911392,1165636.0,30612.821782178216,1165636.0,2275084.4653465347,1165636.0,2546077.0594059406,1165612.0,23073.118811881188,1165612.0,2274657.831683168,1165612.0,2271896.0693069305
1077246.0,-4322.9240506329115,1165736.0,30631.039603960395,1165736.0,2275100.0693069305,1165736.0,2546094.287128713,1165712.0,23102.352941176472,1165712.0,2274683.9411764704,1165712.0,2271979.7647058824
1077324.0,-3666.375,1165836.0,30646.881188118812,1165836.0,2275112.198019802,1165836.0,2546106.910891089,1165812.0,23127.56862745098,1165812.0,2274718.9215686275,1165812.0,2272038.31372549
1077402.0,-3184.6202531645567,1165936.0,30664.920792079207,1165936.0,2275125.7227722774,1165936.0,2546115.8613861385,1165912.0,23149.549019607843,1165912.0,2274778.8039215687,1165912.0,2272118.5098039214
1077480.0,-3112.012658227848,1166036.0,30680.841584158417,1166036.0,2275123.495049505,1166036.0,2546133.1782178218,1166012.0,23177.70588235294,1166012.0,2274821.117647059,1166012.0,2272209.411764706
1077558.0,-3199.4303797468356,1166136.0,30693.470588235294,1166136.0,2275125.9411764704,1166136.0,2546153.117647059,1166112.0,23192.742574257427,1166112.0,2274860.4752475247,1166112.0,2272301.504950495
1077636.0,-3426.518987341772,1166236.0,30718.48514851485,1166236.0,2275145.326732673,1166236.0,2546170.782178218,1166212.0,23218.823529411766,1166212.0,2274887.8529411764,1166212.0,2272369.029411765
1077714.0,-4212.594936708861,1166336.0,30740.29702970297,1166336.0,2275146.8514851485,1166336.0,2546198.5445544557,1166312.0,23244.36274509804,1166312.0,2274913.137254902,1166312.0,2272450.931372549
1077792.0,-4535.835443037975,1166436.0,30758.118811881188,1166436.0,2275152.079207921,1166436.0,2546205.6336633665,1166412.0,23273.401960784315,1166412.0,2274939.382352941,1166412.0,2272523.843137255
1077870.0,-1180.9624999999996,1166536.0,30769.970297029704,1166536.0,2275153.3465346536,1166536.0,2546225.891089109,1166512.0,23289.823529411766,1166512.0,2274947.470588235,1166512.0,2272615.2647058824
1077948.0,6916.5822784810125,1166636.0,30791.29702970297,1166636.0,2275155.920792079,1166636.0,2546246.801980198,1166612.0,23319.480392156864,1166612.0,2274969.470588235,1166612.0,2272692.098039216
1078026.0,14833.46835443038,1166736.0,30808.00980392157,1166736.0,2275159.911764706,1166736.0,2546257.098039216,1166712.0,23337.73267326733,1166712.0,2274993.4653465347,1166712.0,2272784.405940594
1078104.0,15501.898734177215,1166836.0,30835.079207920793,1166836.0,2275164.118811881,1166836.0,2546278.712871287,1166812.0,23358.843137254902,1166812.0,2275032.254901961,1166812.0,2272872.6470588236
1078182.0,8256.45569620253,1166936.0,30856.980198019803,1166936.0,2275183.801980198,1166936.0,2546294.297029703,1166912.0,23389.0,1166912.0,2275057.0,1166912.0,2272949.0
1078260.0,-172.89873417721537,1167036.0,30869.851485148516,1167036.0,2275183.5247524753,1167036.0,2546303.0396039602,1167012.0,23409.70588235294,1167012.0,2275086.588235294,1167012.0,2273010.882352941
1078338.0,-3755.506329113924,1167136.0,30873.811881188118,1167136.0,2275172.4356435644,1167136.0,2546306.405940594,1167112.0,23431.941176470587,1167112.0,2275122.588235294,1167112.0,2273086.2156862747
1078416.0,-3017.5,1167236.0,30871.843137254902,1167236.0,2275170.5784313725,1167236.0,2546295.0098039214,1167212.0,23442.607843137255,1167212.0,2275161.529411765,1167212.0,2273171.882352941
1078494.0,-1928.7088607594937,1167336.0,30868.742574257427,1167336.0,2275181.1584158414,1167336.0,2546288.128712871,1167312.0,23469.470588235294,1167312.0,2275195.0588235296,1167312.0,2273264.2352941176
1078572.0,-2109.9493670886077,1167436.0,30854.247524752474,1167436.0,2275191.217821782,1167436.0,2546264.0495049506,1167412.0,23495.392156862745,1167412.0,2275220.0784313725,1167412.0,2273348.7843137253
1078650.0,-2163.5569620253164,1167536.0,30814.049504950493,1167536.0,2275175.0297029703,1167536.0,2546219.495049505,1167512.0,23510.882352941175,1167512.0,2275250.862745098,1167512.0,2273426.470588235
1078728.0,-1369.73417721519,1167636.0,30760.663366336634,1167636.0,2275150.910891089,1167636.0,2546195.792079208,1167612.0,23536.643564356436,1167612.0,2275283.504950495,1167612.0,2273505.7722772276
1078806.0,-1039.506329113924,1167736.0,30727.166666666668,1167736.0,2275139.362745098,1167736.0,2546165.9803921566,1167712.0,23564.99019607843,1167712.0,2275311.5490196077,1167712.0,2273574.1764705884
1078884.0,-1958.240506329114,1167836.0,30688.19801980198,1167836.0,2275127.415841584,1167836.0,2546123.326732673,1167812.0,23580.5,1167812.0,2275320.5,1167812.0,2273589.5
1078962.0,-2932.253164556962,1167936.0,30635.227722772277,1167936.0,2275121.9702970297,1167936.0,2546082.7326732674,1167912.0,23598.892156862745,1167912.0,2275291.9803921566,1167912.0,2273527.9607843137
1079040.0,-2726.8,1168036.0,30595.50495049505,1168036.0,2275108.0198019804,1168036.0,2546038.1386138615,1168012.0,23621.450980392157,1168012.0,2275210.245098039,1168012.0,2273364.4901960786
