,ecg_time,ecg_sig
14330,71.65,-850.6400122935843
14331,71.655,-817.8056316445545
14332,71.66,-793.0450329775883
14333,71.665,-785.6982460591088
14334,71.67,-801.2621698501667
14335,71.675,-839.6266312401591
14336,71.68,-895.3222239575305
14337,71.685,-958.934548640056
14338,71.69,-1018.2819501221232
14339,71.69500000000001,-1060.0338558022208
14340,71.7,-1073.769441648312
14341,71.705,-1057.3699217845644
14342,71.71000000000001,-1018.9505122879092
14343,71.715,-972.566895166421
14344,71.72,-930.6352433688317
14345,71.72500000000001,-898.2204548699752
14346,71.73,-871.9171025003694
14347,71.735,-843.2693548468816
14348,71.74,-805.0283492729974
14349,71.745,-756.7160867522116
14350,71.75,-705.4350872156338
14351,71.755,-661.2638865341534
14352,71.76,-631.4237224087574
14353,71.765,-617.892153978476
14354,71.77,-618.7467014135619
14355,71.775,-630.0522701616521
14356,71.78,-646.1516013219649
14357,71.785,-659.0645990666721
14358,71.79,-658.8323216695272
14359,71.795,-635.9813263573737
14360,71.8,-585.9346304913959
14361,71.805,-513.4352842782596
14362,71.81,-433.6924082112742
14363,71.815,-367.66683370122195
14364,71.82000000000001,-332.1570648678276
14365,71.825,-329.3615436293131
14366,71.83,-342.40434817012977
14367,71.83500000000001,-340.68683673765855
14368,71.84,-292.7768204076409
14369,71.845,-179.5285286379132
14370,71.85000000000001,-0.6430121438980478
14371,71.855,227.06410541658786
14372,71.86,477.0965499222227
14373,71.865,722.9799908901977
14374,71.87,946.8915213077452
14375,71.875,1142.7330433009136
14376,71.88,1309.9698817208034
14377,71.885,1440.8465671742779
14378,71.89,1511.2908296525475
14379,71.895,1485.9310740407288
14380,71.9,1337.575752822239
14381,71.905,1069.2874686881892
14382,71.91,723.2823580971489
14383,71.915,368.34219067700826
14384,71.92,70.73779240078932
14385,71.925,-135.6682335794779
14386,71.93,-262.7084748555767
14387,71.935,-355.8575738486232
14388,71.94,-463.1346470273577
14389,71.94500000000001,-603.847607625191
14390,71.95,-757.5401699630846
14391,71.955,-881.2931134898241
14392,71.96000000000001,-943.8262418938069
14393,71.965,-950.327680142675
14394,71.97,-935.5412673254581
14395,71.97500000000001,-927.1708375349003
14396,71.98,-910.8986075283093
14397,71.985,-834.9495464213318
14398,71.99,-664.1809175684161
14399,71.995,-450.1735752602327
14400,72.0,-356.5147910910036
14401,72.005,-585.5817725276203
14402,72.01,-1200.5090901833041
14403,72.015,-1921.9239048497436
14404,72.02,-2063.6910391819774
14405,72.025,-761.7527487550706
14406,72.03,2520.8096436462333
14407,72.035,7479.154472691393
14408,72.04,12824.301488808822
14409,72.045,16723.080122664593
14410,72.05,17653.003214674085
14411,72.055,15192.444095513185
14412,72.06,10262.250990896096
14413,72.065,4660.024078883689
14414,72.07000000000001,164.38420907126192
14415,72.075,-2263.7075514037733
14416,72.08,-2751.2478586648785
14417,72.08500000000001,-2178.936601560589
14418,72.09,-1530.6642681569638
14419,72.095,-1358.679708686902
14420,72.10000000000001,-1650.9950967441894
14421,72.105,-2076.4330669493966
14422,72.11,-2337.9512153649184
14423,72.115,-2360.5425288827746
14424,72.12,-2243.8165755880473
14425,72.125,-2111.5772769711393
14426,72.13,-2018.151006664952
14427,72.135,-1954.2815674660173
14428,72.14,-1893.1788959344385
14429,72.145,-1817.7545868851685
14430,72.15,-1723.0979164203095
14431,72.155,-1613.5886449412928
14432,72.16,-1501.5631791258488
14433,72.165,-1401.9388012957916
14434,72.17,-1322.4149066380078
14435,72.175,-1257.490321061858
14436,72.18,-1192.671164138871
14437,72.185,-1116.0183122224444
14438,72.19,-1027.5501688789795
14439,72.19500000000001,-938.6076208473903
14440,72.2,-861.8399145066994
14441,72.205,-800.6491428569531
14442,72.21000000000001,-746.8715355388193
14443,72.215,-687.5163401809178
14444,72.22,-614.063325781699
14445,72.22500000000001,-527.290025044876
14446,72.23,-434.9373935146433
14447,72.235,-344.3781775169425
14448,72.24,-255.80094732821505
14449,72.245,-161.4745452032694
14450,72.25,-51.97241353942622
14451,72.255,75.89997206119196
14452,72.26,215.98090213248042
14453,72.265,356.1582845036793
14454,72.27,484.8910575735594
14455,72.275,596.4609148248294
14456,72.28,692.5464472926745
14457,72.285,779.9240872003038
14458,72.29,865.9949540672526
14459,72.295,954.8961166744919
14460,72.3,1045.7995538398932
14461,72.305,1132.5890935826667
14462,72.31,1203.672893449425
14463,72.315,1242.705394828625
14464,72.32000000000001,1231.9555311645793
14465,72.325,1157.9804853029036
14466,72.33,1016.712253380946
14467,72.33500000000001,815.1007496194387
14468,72.34,568.78036821098
14469,72.345,297.57419000963523
14470,72.35000000000001,21.443749388799493
14471,72.355,-241.57802842393926
14472,72.36,-475.98950831022086
14473,72.365,-669.7030096245841
14474,72.37,-816.082760755806
14475,72.375,-915.9430794918093
14476,72.38,-977.3538246551693
14477,72.385,-1012.3574632489749
14478,72.39,-1031.9514514646407
14479,72.395,-1042.0742680928286
14480,72.4,-1043.0253415258173
14481,72.405,-1032.763014975197
14482,72.41,-1011.6395366186075
14483,72.415,-984.5366808106696
14484,72.42,-958.2791145766712
14485,72.425,-936.6084004353546
14486,72.43,-917.5274636435702
14487,72.435,-895.5692730247291
14488,72.44,-866.8305504608189
14489,72.44500000000001,-832.2983677588778
14490,72.45,-796.9196514283972
14491,72.455,-765.5999385287324
14492,72.46000000000001,-739.6097625370969
14493,72.465,-716.3710346656668
14494,72.47,-692.8466638538272
14495,72.47500000000001,-669.6655278027825
14496,72.48,-652.2180552756442
14497,72.485,-647.3313478032196
14498,72.49,-657.7970124851469
14499,72.495,-678.7830313935812
14500,72.5,-698.8890736032632
14501,72.505,-705.6335569436856
14502,72.51,-692.2908096866884
14503,72.515,-661.7322533299221
14504,72.52,-624.5669009343264
14505,72.525,-592.9783504229292
14506,72.53,-574.8757333898606
14507,72.535,-572.0500690525638
14508,72.54,-582.038578464854
14509,72.545,-600.7400820026478
14510,72.55,-623.6686217547692
14511,72.555,-646.0024120811262
14512,72.56,-662.6950970554865
14513,72.565,-669.6266976651566
14514,72.57000000000001,-665.7147618720977
14515,72.575,-654.4484226812333
14516,72.58,-642.813759489453
14517,72.58500000000001,-637.5212887268015
14518,72.59,-641.1969620979232
14519,72.595,-651.2253638962076
14520,72.60000000000001,-661.2076975771707
14521,72.605,-663.2742504846856
14522,72.61,-650.3523845147871
14523,72.615,-618.4681234406863
14524,72.62,-568.7130480257485
14525,72.625,-508.1458840156989
14526,72.63,-449.20377806396294
14527,72.635,-406.8015344085895
14528,72.64,-392.0411352678257
14529,72.645,-404.00359549647925
14530,72.65,-424.83255704796386
14531,72.655,-422.78177328133694
14532,72.66,-362.5187042435715
14533,72.665,-217.89406869112872
14534,72.67,17.092506598494495
14535,72.675,322.15987771931105
14536,72.68,653.1918659347166
14537,72.685,955.7152669468745
14538,72.69,1185.4231629299202
14539,72.69500000000001,1324.8581472910587
14540,72.7,1385.2906611950377
14541,72.705,1391.2095018658854
14542,72.71000000000001,1356.9720504624688
14543,72.715,1272.9054476357774
14544,72.72,1113.4830730706278
14545,72.72500000000001,863.1896154220254
14546,72.73,539.7900938557352
14547,72.735,195.56527819867875
14548,72.74,-105.71846528503225
14549,72.745,-320.62034722208597
14550,72.75,-446.11612065844264
14551,72.755,-515.7984817997261
14552,72.76,-574.9506580412642
14553,72.765,-650.7758094556183
14554,72.77,-738.3468831504509
14555,72.775,-812.8020288580799
14556,72.78,-857.55010445373
14557,72.785,-882.1904695544981
14558,72.79,-910.1023200206448
14559,72.795,-944.027110981378
14560,72.8,-943.8487148669988
14561,72.805,-848.1075825273756
14562,72.81,-639.0956143708012
14563,72.815,-411.437005440506
14564,72.82000000000001,-377.0550958239159
14565,72.825,-747.8326965686332
14566,72.83,-1508.071544731924
14567,72.83500000000001,-2211.145328615454
14568,72.84,-2012.1497547159033
14569,72.845,-55.5056614290412
14570,72.85000000000001,3927.444672912174
14571,72.855,9197.322862563147
14572,72.86,14127.62197822285
14573,72.865,16905.20496940843
14574,72.87,16439.22059565827
14575,72.875,12931.961332016019
14576,72.88,7762.234768214783
14577,72.885,2760.9643525022266
14578,72.89,-677.6018867382647
14579,72.895,-2141.0616711347625
14580,72.9,-2146.4274018009874
14581,72.905,-1620.9104955272574
14582,72.91,-1303.970289152618
14583,72.915,-1434.1267624004345
14584,72.92,-1828.2268314245302
14585,72.925,-2182.983179636239
14586,72.93,-2330.0622078444935
14587,72.935,-2293.0689449378333
14588,72.94,-2187.55624381623
14589,72.94500000000001,-2102.58719599249
14590,72.95,-2057.2822426428966
14591,72.955,-2026.549340625062
14592,72.96000000000001,-1980.8305331950694
14593,72.965,-1904.4217678071122
14594,72.97,-1794.99411788136
14595,72.97500000000001,-1659.700643808867
14596,72.98,-1512.9525438541093
14597,72.985,-1372.0739127452157
14598,72.99,-1250.0216817035227
14599,72.995,-1150.194985769585
14600,73.0,-1067.4431215675374
14601,73.005,-993.6490940641222
14602,73.01,-923.027794489985
14603,73.015,-853.8803946252115
14604,73.02,-786.878331459266
14605,73.025,-722.1352926205439
14606,73.03,-657.7301093889437
14607,73.035,-590.898834442592
14608,73.04,-520.4649259867385
14609,73.045,-447.64251782625615
14610,73.05,-374.02752489151857
14611,73.055,-298.64050062038325
14612,73.06,-216.7829495482344
14613,73.065,-121.6395997522285
14614,73.07000000000001,-7.5698714467092
14615,73.075,126.59039633836751
14616,73.08,275.923324360253
14617,73.08500000000001,430.8470455166381
14618,73.09,581.1678579923652
14619,73.095,720.257569356779
14620,73.10000000000001,846.9508536273663
14621,73.105,964.9965278545889
14622,73.11,1080.9656313331645
14623,73.115,1200.413585141759
14624,73.12,1322.12184145197
14625,73.125,1433.1227812964494
14626,73.13,1509.1239754079209
14627,73.135,1522.0127942689344
14628,73.14,1450.719617081634
14629,73.145,1289.4143392429569
14630,73.15,1049.3192004815392
14631,73.155,754.3106004440772
14632,73.16,433.2355476746679
14633,73.165,112.74167072088659
14634,73.17,-186.8509177116098
14635,73.175,-452.71110289823
14636,73.18,-679.1553929986331
14637,73.185,-866.3576994013129
14638,73.19,-1017.8580329925632
14639,73.19500000000001,-1137.704548737192
14640,73.2,-1228.8833263083663
14641,73.205,-1293.3052129973687
14642,73.21000000000001,-1332.3062738667506
14643,73.215,-1347.4624275722142
14644,73.22,-1342.0445597022172
14645,73.22500000000001,-1321.7077674799248
14646,73.23,-1292.512148266537
14647,73.235,-1257.6908606768025
14648,73.24,-1217.0515437542963
14649,73.245,-1169.9135247220493
14650,73.25,-1118.0715746453202
14651,73.255,-1065.7307191125988
14652,73.26,-1017.2176509302253
14653,73.265,-974.8996450305971
14654,73.27,-938.4478823079453
14655,73.275,-905.5507418377547
14656,73.28,-873.8506727437906
14657,73.285,-842.8010738730164
14658,73.29,-813.7226468725137
14659,73.295,-788.4396103295853
14660,73.3,-768.796917604664
14661,73.305,-757.6097293272819
14662,73.31,-758.7444300970303
14663,73.315,-774.9489956828356
14664,73.32000000000001,-805.2674781872666
14665,73.325,-844.1976456440428
14666,73.33,-882.5720369780253
14667,73.33500000000001,-909.8033218309217
14668,73.34,-917.9544831152759
14669,73.345,-906.242981110256
14670,73.35000000000001,-882.0363431997204
14671,73.355,-856.3235065656988
14672,73.36,-836.6906159477311
14673,73.365,-822.8486624344312
14674,73.37,-807.3811331279685
14675,73.375,-781.1740907060198
14676,73.38,-740.6343150421677
14677,73.385,-692.1192102070556
14678,73.39,-649.9337581541012
14679,73.395,-628.8562404125072
14680,73.4,-636.3561696388958
14681,73.405,-669.0515775721813
14682,73.41,-714.2510727721113
14683,73.415,-755.1195108287244
14684,73.42,-777.5260406489526
14685,73.425,-775.9192947530139
14686,73.43,-755.2277153502577
14687,73.435,-727.6139172107806
14688,73.44,-705.8523353742255
14689,73.44500000000001,-696.7466421634988
14690,73.45,-698.015388287835
14691,73.455,-700.8039001720248
14692,73.46000000000001,-696.6262801392262
14693,73.465,-683.2778294819971
14694,73.47,-663.9497292498478
14695,73.47500000000001,-639.7047155637479
14696,73.48,-601.9903572368024
14697,73.485,-531.8606307666265
14698,73.49,-406.99592148410755
14699,73.495,-212.86402176284898
14700,73.5,47.11497078303705
14701,73.505,347.7192256743999
14702,73.51,648.3613632676722
14703,73.515,908.5528886955592
14704,73.52,1104.0203257838184
14705,73.525,1232.7419785045136
14706,73.53,1306.278092811788
14707,73.535,1332.418513887634
14708,73.54,1302.4361866542447
14709,73.545,1194.2069912994884
14710,73.55,991.1423633737295
14711,73.555,703.6833929366854
14712,73.56,376.07035044775176
14713,73.565,70.97813599339275
14714,73.57000000000001,-159.3016841173561
14715,73.575,-297.19556343096787
14716,73.58,-365.19382451125415
14717,73.58500000000001,-409.441771678211
14718,73.59,-471.1652021738167
14719,73.595,-562.7946905380238
14720,73.60000000000001,-663.8910062065288
14721,73.605,-739.8356336143427
14722,73.61,-769.409464796126
14723,73.615,-758.7284506011182
14724,73.62,-728.7722795816923
14725,73.625,-687.1015788047112
14726,73.63,-611.9628146212983
14727,73.635,-471.85063051617647
14728,73.64,-276.64870690530245
14729,73.645,-123.9511777641771
14730,73.65,-185.96108774431943
14731,73.655,-598.2653725425783
14732,73.66,-1275.4067427806308
14733,73.665,-1769.2638163785705
14734,73.67,-1330.692413352352
14735,73.675,748.5666155916879
14736,73.68,4638.368832919718
14737,73.685,9623.99609769036
14738,73.69,14211.025939100859
14739,73.69500000000001,16733.77538278631
14740,73.7,16174.585587330314
14741,73.705,12711.071297787868
14742,73.71000000000001,7642.194498208348
14743,73.715,2727.725921290714
14744,73.72,-662.2628202104561
14745,73.72500000000001,-2098.9389076501247
14746,73.73,-2077.485378781891
14747,73.735,-1525.824006632879
14748,73.74,-1202.6563049293527
14749,73.745,-1358.1800911410733
14750,73.75,-1797.0861278514508
14751,73.755,-2190.9723983851154
14752,73.76,-2356.3192268621365
14753,73.765,-2320.1862432950384
14754,73.77,-2209.1262413942236
14755,73.775,-2117.317733206323
14756,73.78,-2062.7169450017836
14757,73.785,-2021.3017542359412
14758,73.79,-1970.6127563575756
14759,73.795,-1902.6710405722456
14760,73.8,-1816.142482695667
14761,73.805,-1710.7623806414133
14762,73.81,-1589.5977616151376
14763,73.815,-1461.015064465093
14764,73.82000000000001,-1335.3291152581419
14765,73.825,-1219.401022709719
14766,73.83,-1114.3071929222378
14767,73.83500000000001,-1017.4327704443019
14768,73.84,-926.8169359896618
14769,73.845,-844.3067394257026
14770,73.85000000000001,-774.54960298232
14771,73.855,-719.9280843784295
14772,73.86,-676.0732187347995
14773,73.865,-633.0064703147093
14774,73.87,-581.166454687426
14775,73.875,-516.3910355692833
14776,73.88,-439.7563078608696
